PRISM Time Series Data,,,,,,,,,,,
Location:  Lat: 43.8300   Lon: -74.6330   Elev: 546m,,,,,,,,,,,
Climate variable: tmean,,,,,,,,,,,
Period: 1985-01-01 - 2016-06-07,,,,,,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,,,,,,
Grid Cell Interpolation: Off,,,,,,,,,,,
Time series generated: 2016-Jun-08,,,,,,,,,,,
Date,tmean (degrees C),1,2,3,4,5,6,7,8,9,10
7/5/85,18.7,1.90469E-05,1.999998308,3.99999638,5.99999635,7.999996632,8.999997302,9.999997755,9.999998281,9.999998642,9.9999989
7/6/85,21.4,2.03515E-05,1.999998599,3.999996494,5.999996406,7.999996661,8.999997321,9.999997767,9.99999829,9.999998649,9.999998906
7/7/85,19.9,2.18445E-05,1.999998938,3.999996629,5.999996473,7.999996699,8.999997345,9.999997783,9.999998303,9.999998659,9.999998914
7/8/85,14.5,2.32329E-05,1.99999925,3.999996752,5.999996533,7.999996732,8.999997366,9.999997797,9.999998314,9.999998668,9.999998921
7/9/85,16.2,2.42445E-05,1.999999468,3.999996833,5.99999657,7.99999675,8.999997377,9.999997804,9.999998318,9.999998671,9.999998924
7/10/85,18.8,2.53748E-05,1.999999716,3.999996928,5.999996615,7.999996773,8.999997391,9.999997813,9.999998325,9.999998677,9.999998928
7/11/85,14.9,2.66864E-05,2.000000009,3.999997043,5.999996671,7.999996803,8.99999741,9.999997825,9.999998335,9.999998684,9.999998934
7/12/85,12,2.77259E-05,2.000000234,3.999997127,5.99999671,7.999996823,8.999997421,9.999997832,9.99999834,9.999998689,9.999998938
7/13/85,13.2,2.85631E-05,2.000000408,3.999997189,5.999996736,7.999996834,8.999997427,9.999997835,9.999998342,9.99999869,9.999998939
7/14/85,19.6,2.9484E-05,2.000000604,3.99999726,5.999996767,7.999996848,8.999997435,9.999997839,9.999998346,9.999998693,9.999998941
7/15/85,20.1,3.08515E-05,2.00000091,3.999997381,5.999996826,7.999996881,8.999997456,9.999997853,9.999998356,9.999998701,9.999998948
7/16/85,20.2,3.22538E-05,2.000001226,3.999997506,5.999996888,7.999996914,8.999997477,9.999997868,9.999998367,9.99999871,9.999998955
7/17/85,16,3.36631E-05,2.000001544,3.999997632,5.99999695,7.999996948,8.999997499,9.999997882,9.999998378,9.999998719,9.999998962
7/18/85,16.4,3.47794E-05,2.000001788,3.999997725,5.999996993,7.999996971,8.999997513,9.999997891,9.999998385,9.999998724,9.999998966
7/19/85,18.3,3.59236E-05,2.000002039,3.999997821,5.999997039,7.999996994,8.999997527,9.9999979,9.999998392,9.999998729,9.999998971
7/20/85,20.7,3.72003E-05,2.000002323,3.999997932,5.999997092,7.999997023,8.999997545,9.999997912,9.999998401,9.999998737,9.999998977
7/21/85,18.3,3.86445E-05,2.000002649,3.999998061,5.999997157,7.999997058,8.999997568,9.999997927,9.999998413,9.999998746,9.999998984
7/22/85,19.1,3.99212E-05,2.000002934,3.999998172,5.99999721,7.999997087,8.999997586,9.999997939,9.999998422,9.999998753,9.99999899
7/23/85,14.7,4.12538E-05,2.000003232,3.999998289,5.999997267,7.999997118,8.999997605,9.999997952,9.999998432,9.999998761,9.999998996
7/24/85,13,4.22794E-05,2.000003454,3.999998372,5.999997305,7.999997137,8.999997616,9.999997958,9.999998437,9.999998765,9.999999
7/25/85,17.6,4.31863E-05,2.000003645,3.999998442,5.999997336,7.999997151,8.999997624,9.999997963,9.99999844,9.999998767,9.999999002
7/26/85,22,4.44142E-05,2.000003917,3.999998547,5.999997386,7.999997177,8.999997641,9.999997973,9.999998448,9.999998774,9.999999007
7/27/85,15.4,4.59491E-05,2.000004266,3.999998687,5.999997456,7.999997217,8.999997666,9.99999799,9.999998461,9.999998784,9.999999015
7/28/85,14.3,4.70235E-05,2.0000045,3.999998775,5.999997497,7.999997237,8.999997678,9.999997998,9.999998467,9.999998789,9.999999019
7/29/85,17.2,4.80212E-05,2.000004715,3.999998855,5.999997533,7.999997255,8.999997689,9.999998004,9.999998472,9.999998793,9.999999022
7/30/85,19.8,4.92212E-05,2.00000498,3.999998957,5.999997582,7.99999728,8.999997704,9.999998014,9.99999848,9.999998799,9.999999027
7/31/85,15.9,5.06026E-05,2.00000529,3.99999908,5.999997642,7.999997313,8.999997725,9.999998028,9.999998491,9.999998807,9.999999034
8/1/85,11.8,5.17119E-05,2.000005533,3.999999172,5.999997685,7.999997335,8.999997739,9.999998037,9.999998497,9.999998812,9.999999038
8/2/85,14.3,5.25352E-05,2.000005704,3.999999233,5.999997711,7.999997346,8.999997744,9.999998039,9.999998499,9.999998814,9.999999039
8/3/85,14.6,5.35328E-05,2.000005918,3.999999312,5.999997747,7.999997364,8.999997754,9.999998046,9.999998504,9.999998818,9.999999042
8/4/85,16.5,5.45514E-05,2.000006138,3.999999395,5.999997784,7.999997382,8.999997765,9.999998052,9.999998509,9.999998822,9.999999046
8/5/85,18,5.57026E-05,2.000006391,3.999999491,5.99999783,7.999997406,8.99999778,9.999998061,9.999998516,9.999998827,9.99999905
8/6/85,19.3,5.69584E-05,2.00000667,3.9999996,5.999997883,7.999997434,8.999997797,9.999998073,9.999998524,9.999998834,9.999999056
8/7/85,19.8,5.83049E-05,2.000006972,3.999999719,5.999997941,7.999997465,8.999997817,9.999998086,9.999998535,9.999998842,9.999999062
8/8/85,19.6,5.96863E-05,2.000007282,3.999999841,5.999998001,7.999997498,8.999997838,9.9999981,9.999998545,9.999998851,9.999999069
8/9/85,19,6.10537E-05,2.000007589,3.999999962,5.99999806,7.999997531,8.999997859,9.999998114,9.999998556,9.999998859,9.999999076
8/10/85,19.4,6.23793E-05,2.000007885,4.000000078,5.999998117,7.999997561,8.999997878,9.999998126,9.999998566,9.999998867,9.999999082
8/11/85,21.2,6.37328E-05,2.000008189,4.000000198,5.999998175,7.999997593,8.999997898,9.99999814,9.999998576,9.999998875,9.999999088
8/12/85,16,6.52119E-05,2.000008524,4.000000331,5.999998241,7.99999763,8.999997922,9.999998156,9.999998588,9.999998884,9.999999096
8/13/85,15.1,6.63281E-05,2.000008768,4.000000424,5.999998285,7.999997652,8.999997935,9.999998164,9.999998595,9.999998889,9.9999991
8/14/85,19.7,6.73816E-05,2.000008997,4.00000051,5.999998325,7.999997672,8.999997947,9.999998172,9.9999986,9.999998894,9.999999104
8/15/85,22.5,6.8756E-05,2.000009305,4.000000632,5.999998384,7.999997705,8.999997968,9.999998185,9.999998611,9.999998902,9.999999111
8/16/85,19.8,7.03258E-05,2.000009663,4.000000775,5.999998456,7.999997745,8.999997994,9.999998203,9.999998624,9.999998913,9.99999912
8/17/85,15.3,7.17072E-05,2.000009973,4.000000898,5.999998517,7.999997778,8.999998015,9.999998217,9.999998635,9.999998921,9.999999126
8/18/85,16.4,7.27746E-05,2.000010205,4.000000985,5.999998557,7.999997798,8.999998027,9.999998225,9.999998641,9.999998926,9.99999913
8/19/85,18.5,7.39188E-05,2.000010456,4.000001081,5.999998602,7.999997822,8.999998042,9.999998234,9.999998648,9.999998932,9.999999135
8/20/85,16.7,7.52095E-05,2.000010744,4.000001194,5.999998657,7.999997851,8.99999806,9.999998246,9.999998657,9.999998939,9.99999914
8/21/85,14.2,7.63746E-05,2.000011001,4.000001292,5.999998704,7.999997875,8.999998075,9.999998255,9.999998664,9.999998945,9.999999145
8/22/85,14.6,7.73653E-05,2.000011213,4.000001371,5.999998739,7.999997893,8.999998085,9.999998261,9.999998669,9.999998948,9.999999148
8/23/85,13.2,7.83839E-05,2.000011433,4.000001453,5.999998777,7.999997911,8.999998096,9.999998268,9.999998674,9.999998952,9.999999151
8/24/85,13.9,7.93048E-05,2.000011629,4.000001525,5.999998808,7.999997926,8.999998104,9.999998272,9.999998677,9.999998955,9.999999154
8/25/85,14.3,8.02746E-05,2.000011836,4.000001602,5.999998843,7.999997942,8.999998114,9.999998278,9.999998682,9.999998958,9.999999156
8/26/85,15.9,8.12723E-05,2.000012051,4.000001681,5.999998879,7.99999796,8.999998124,9.999998284,9.999998686,9.999998962,9.999999159
8/27/85,18.6,8.23815E-05,2.000012293,4.000001774,5.999998922,7.999997982,8.999998137,9.999998293,9.999998693,9.999998967,9.999999163
8/28/85,16.8,8.36792E-05,2.000012583,4.000001887,5.999998977,7.999998011,8.999998156,9.999998305,9.999998702,9.999998975,9.999999169
8/29/85,14.2,8.48513E-05,2.000012841,4.000001986,5.999999024,7.999998036,8.999998171,9.999998314,9.99999871,9.99999898,9.999999174
8/30/85,13.5,8.5842E-05,2.000013054,4.000002065,5.99999906,7.999998053,8.999998181,9.99999832,9.999998714,9.999998984,9.999999177
8/31/85,12.1,8.67839E-05,2.000013254,4.000002139,5.999999093,7.999998069,8.99999819,9.999998325,9.999998718,9.999998987,9.999999179
9/1/85,10.6,8.7628E-05,2.00001343,4.000002202,5.999999119,7.99999808,8.999998196,9.999998328,9.99999872,9.999998989,9.999999181
9/2/85,15,8.83676E-05,2.00001358,4.000002253,5.999999139,7.999998087,8.999998199,9.999998329,9.999998721,9.999998989,9.999999181
9/3/85,15.1,8.94141E-05,2.000013807,4.000002338,5.999999178,7.999998107,8.99999821,9.999998336,9.999998726,9.999998994,9.999999185
9/4/85,17,9.04675E-05,2.000014035,4.000002424,5.999999218,7.999998127,8.999998222,9.999998344,9.999998732,9.999998998,9.999999188
9/5/85,19.7,9.16536E-05,2.000014297,4.000002525,5.999999266,7.999998152,8.999998238,9.999998354,9.999998739,9.999999004,9.999999193
9/6/85,20.1,9.3028E-05,2.000014606,4.000002647,5.999999326,7.999998184,8.999998259,9.999998367,9.99999875,9.999999012,9.9999992
9/7/85,18.8,9.44303E-05,2.000014922,4.000002771,5.999999387,7.999998218,8.99999828,9.999998382,9.999998761,9.999999021,9.999999207
9/8/85,22,9.57419E-05,2.000015215,4.000002886,5.999999443,7.999998248,8.999998299,9.999998394,9.999998771,9.999999029,9.999999213
9/9/85,20,9.72768E-05,2.000015563,4.000003026,5.999999513,7.999998287,8.999998324,9.999998411,9.999998784,9.999999039,9.999999222
9/10/85,15,9.86722E-05,2.000015877,4.00000315,5.999999574,7.999998321,8.999998346,9.999998426,9.999998795,9.999999048,9.999999229
9/11/85,10.1,9.97187E-05,2.000016104,4.000003235,5.999999613,7.99999834,8.999998357,9.999998433,9.9999988,9.999999052,9.999999232
9/12/85,7,0.000100423,2.000016245,4.000003282,5.999999631,7.999998346,8.999998359,9.999998433,9.9999988,9.999999052,9.999999232
9/13/85,5.3,0.000100912,2.000016333,4.000003305,5.999999635,7.999998343,8.999998355,9.999998429,9.999998797,9.999999049,9.99999923
9/14/85,6.8,0.000101281,2.00001639,4.000003316,5.999999632,7.999998336,8.999998348,9.999998422,9.999998792,9.999999045,9.999999227
9/15/85,8.9,0.000101756,2.000016474,4.000003337,5.999999636,7.999998333,8.999998344,9.999998417,9.999998788,9.999999043,9.999999225
9/16/85,10.9,0.000102377,2.000016594,4.000003375,5.999999649,7.999998335,8.999998344,9.999998416,9.999998787,9.999999042,9.999999224
9/17/85,11.7,0.000103137,2.000016749,4.000003429,5.99999967,7.999998343,8.999998347,9.999998417,9.999998788,9.999999042,9.999999224
9/18/85,14.1,0.000103953,2.000016919,4.000003488,5.999999695,7.999998353,8.999998353,9.99999842,9.99999879,9.999999044,9.999999226
9/19/85,16,0.000104937,2.00001713,4.000003567,5.99999973,7.999998371,8.999998363,9.999998425,9.999998794,9.999999047,9.999999228
9/20/85,18.1,0.000106053,2.000017374,4.00000366,5.999999774,7.999998393,8.999998376,9.999998434,9.999998801,9.999999053,9.999999233
9/21/85,19.6,0.000107316,2.000017655,4.000003769,5.999999826,7.999998421,8.999998394,9.999998445,9.99999881,9.99999906,9.999999238
9/22/85,13.9,0.000108684,2.000017962,4.00000389,5.999999886,7.999998453,8.999998414,9.999998459,9.99999882,9.999999068,9.999999245
9/23/85,16.2,0.000109653,2.000018169,4.000003967,5.99999992,7.99999847,8.999998424,9.999998465,9.999998825,9.999999071,9.999999248
9/24/85,17.7,0.000110784,2.000018417,4.000004061,5.999999965,7.999998493,8.999998438,9.999998474,9.999998831,9.999999077,9.999999252
9/25/85,11.6,0.000112019,2.000018691,4.000004167,6.000000016,7.99999852,8.999998455,9.999998484,9.99999884,9.999999083,9.999999257
9/26/85,9.3,0.000112828,2.000018858,4.000004226,6.00000004,7.99999853,8.99999846,9.999998487,9.999998841,9.999999085,9.999999259
9/27/85,13.1,0.000113477,2.000018985,4.000004267,6.000000055,7.999998533,8.99999846,9.999998486,9.999998841,9.999999084,9.999999258
9/28/85,11.9,0.000114391,2.000019179,4.000004338,6.000000085,7.999998548,8.999998468,9.99999849,9.999998844,9.999999087,9.99999926
9/29/85,9.9,0.000115221,2.000019352,4.000004399,6.000000111,7.999998559,8.999998474,9.999998493,9.999998846,9.999999088,9.999999262
9/30/85,12.6,0.000115912,2.00001949,4.000004445,6.000000128,7.999998564,8.999998476,9.999998493,9.999998846,9.999999088,9.999999261
10/1/85,14.4,0.000116791,2.000019674,4.000004512,6.000000157,7.999998577,8.999998483,9.999998496,9.999998849,9.99999909,9.999999263
10/2/85,14,0.000117795,2.000019891,4.000004592,6.000000194,7.999998595,8.999998493,9.999998503,9.999998854,9.999999094,9.999999266
10/3/85,6.2,0.000118772,2.0000201,4.00000467,6.000000228,7.999998611,8.999998503,9.999998508,9.999998858,9.999999098,9.999999269
10/4/85,8.4,0.000119205,2.000020173,4.000004687,6.000000229,7.999998606,8.999998497,9.999998503,9.999998854,9.999999094,9.999999266
10/5/85,12.3,0.000119791,2.000020285,4.000004721,6.00000024,7.999998607,8.999998496,9.999998501,9.999998852,9.999999093,9.999999265
10/6/85,9.9,0.000120649,2.000020465,4.000004785,6.000000267,7.999998619,8.999998503,9.999998504,9.999998855,9.999999095,9.999999267
10/7/85,6.4,0.000121339,2.000020602,4.000004831,6.000000284,7.999998625,8.999998504,9.999998504,9.999998855,9.999999095,9.999999267
10/8/85,6.3,0.000121786,2.000020679,4.00000485,6.000000286,7.99999862,8.999998499,9.999998499,9.999998851,9.999999092,9.999999264
10/9/85,10.4,0.000122225,2.000020754,4.000004867,6.000000287,7.999998616,8.999998494,9.999998493,9.999998847,9.999999089,9.999999262
10/10/85,13.6,0.000122951,2.000020901,4.000004917,6.000000307,7.999998622,8.999998497,9.999998494,9.999998847,9.999999089,9.999999262
10/11/85,9.5,0.0001239,2.000021103,4.000004991,6.00000034,7.999998638,8.999998506,9.999998499,9.999998851,9.999999092,9.999999265
10/12/85,2.8,0.000124563,2.000021234,4.000005034,6.000000355,7.999998642,8.999998507,9.999998498,9.99999885,9.999999092,9.999999264
10/13/85,5.7,0.000124758,2.000021248,4.000005025,6.000000341,7.999998628,8.999998495,9.999998488,9.999998843,9.999999085,9.999999259
10/14/85,9.5,0.000125156,2.000021312,4.000005038,6.00000034,7.999998621,8.999998488,9.999998482,9.999998838,9.999999082,9.999999256
10/15/85,11.5,0.000125818,2.000021443,4.000005081,6.000000355,7.999998625,8.999998489,9.999998481,9.999998837,9.999999081,9.999999256
10/16/85,10.8,0.000126621,2.000021609,4.000005139,6.000000379,7.999998635,8.999998494,9.999998483,9.999998839,9.999999083,9.999999257
10/17/85,3.7,0.000127374,2.000021762,4.000005191,6.0000004,7.999998643,8.999998497,9.999998485,9.99999884,9.999999083,9.999999257
10/18/85,5.4,0.000127632,2.000021792,4.000005189,6.00000039,7.999998631,8.999998487,9.999998476,9.999998833,9.999999078,9.999999253
10/19/85,11.7,0.000128009,2.000021851,4.0000052,6.000000387,7.999998624,8.99999848,9.999998469,9.999998828,9.999999074,9.99999925
10/20/85,6.9,0.000128825,2.00002202,4.00000526,6.000000412,7.999998634,8.999998485,9.999998472,9.99999883,9.999999075,9.999999251
10/21/85,2.4,0.000129307,2.000022106,4.000005282,6.000000416,7.999998631,8.999998481,9.999998467,9.999998826,9.999999073,9.999999249
10/22/85,5.1,0.000129474,2.000022113,4.00000527,6.0000004,7.999998615,8.999998469,9.999998456,9.999998818,9.999999066,9.999999244
10/23/85,7.3,0.00012983,2.000022167,4.000005278,6.000000396,7.999998607,8.999998461,9.999998449,9.999998813,9.999999062,9.99999924
10/24/85,9.8,0.000130339,2.000022259,4.000005304,6.000000402,7.999998605,8.999998458,9.999998445,9.99999881,9.99999906,9.999999238
10/25/85,9.8,0.000131023,2.000022395,4.000005349,6.000000419,7.99999861,8.999998459,9.999998445,9.99999881,9.999999059,9.999999238
10/26/85,5.9,0.000131707,2.000022531,4.000005394,6.000000435,7.999998615,8.999998461,9.999998445,9.999998809,9.999999059,9.999999238
10/27/85,7.5,0.000132118,2.000022599,4.000005409,6.000000435,7.999998609,8.999998455,9.999998439,9.999998805,9.999999056,9.999999235
10/28/85,6,0.000132642,2.000022695,4.000005436,6.000000441,7.999998608,8.999998452,9.999998436,9.999998802,9.999999054,9.999999233
10/29/85,-1.8,0.00013306,2.000022765,4.000005451,6.000000441,7.999998602,8.999998446,9.99999843,9.999998798,9.99999905,9.999999231
10/30/85,0.1,0.000132935,2.000022699,4.000005406,6.000000407,7.999998575,8.999998425,9.999998413,9.999998785,9.99999904,9.999999222
10/31/85,1.3,0.000132942,2.000022666,4.000005376,6.000000382,7.999998553,8.999998408,9.999998399,9.999998774,9.999999031,9.999999215
11/1/85,3.7,0.000133032,2.000022653,4.000005355,6.000000361,7.999998534,8.999998393,9.999998387,9.999998765,9.999999024,9.999999209
11/2/85,6.2,0.00013329,2.000022683,4.000005353,6.000000351,7.999998522,8.999998383,9.999998378,9.999998758,9.999999019,9.999999205
11/3/85,6.1,0.000133723,2.000022756,4.00000537,6.000000352,7.999998517,8.999998377,9.999998372,9.999998754,9.999999015,9.999999202
11/4/85,6.3,0.000134148,2.000022828,4.000005386,6.000000352,7.999998512,8.999998372,9.999998367,9.999998749,9.999999012,9.9999992
11/5/85,5,0.000134588,2.000022903,4.000005404,6.000000354,7.999998507,8.999998366,9.999998361,9.999998745,9.999999009,9.999999197
11/6/85,5.9,0.000134937,2.000022955,4.000005412,6.000000349,7.999998499,8.999998359,9.999998354,9.99999874,9.999999004,9.999999194
11/7/85,5.4,0.000135348,2.000023023,4.000005426,6.000000349,7.999998493,8.999998353,9.999998348,9.999998735,9.999999001,9.999999191
11/8/85,4.6,0.000135725,2.000023083,4.000005437,6.000000346,7.999998486,8.999998346,9.999998342,9.99999873,9.999998997,9.999999187
11/9/85,2.7,0.000136046,2.000023128,4.000005442,6.00000034,7.999998476,8.999998337,9.999998334,9.999998725,9.999998992,9.999999184
11/10/85,3.5,0.000136234,2.00002314,4.000005432,6.000000326,7.999998461,8.999998325,9.999998324,9.999998717,9.999998986,9.999999179
11/11/85,2.8,0.000136479,2.000023166,4.000005428,6.000000315,7.999998449,8.999998314,9.999998314,9.99999871,9.99999898,9.999999174
11/12/85,0.1,0.000136674,2.00002318,4.000005419,6.000000301,7.999998434,8.999998302,9.999998304,9.999998702,9.999998974,9.999999169
11/13/85,4.6,0.000136681,2.000023147,4.000005388,6.000000275,7.999998412,8.999998285,9.99999829,9.999998691,9.999998966,9.999999162
11/14/85,4.3,0.000137002,2.000023192,4.000005393,6.000000269,7.999998403,8.999998277,9.999998282,9.999998685,9.999998961,9.999999158
11/15/85,-0.1,0.000137302,2.000023233,4.000005395,6.000000262,7.999998393,8.999998267,9.999998274,9.999998679,9.999998956,9.999999154
11/16/85,-6.5,0.000137295,2.000023196,4.000005364,6.000000235,7.99999837,8.99999825,9.99999826,9.999998668,9.999998947,9.999999147
11/17/85,-1.7,0.000136841,2.000023048,4.000005282,6.000000181,7.999998329,8.99999822,9.999998236,9.99999865,9.999998933,9.999999136
11/18/85,1.8,0.000136723,2.000022983,4.000005238,6.000000147,7.999998302,8.999998199,9.99999822,9.999998637,9.999998923,9.999999128
11/19/85,4,0.000136848,2.00002298,4.000005221,6.000000129,7.999998285,8.999998185,9.999998208,9.999998628,9.999998916,9.999999122
11/20/85,11.7,0.000137127,2.000023015,4.000005221,6.00000012,7.999998274,8.999998175,9.9999982,9.999998622,9.999998911,9.999999118
11/21/85,7.6,0.000137944,2.000023184,4.000005281,6.000000145,7.999998284,8.999998181,9.999998202,9.999998623,9.999998912,9.999999119
11/22/85,-2.9,0.000138474,2.000023281,4.000005309,6.000000152,7.999998283,8.999998178,9.999998199,9.999998621,9.99999891,9.999999117
11/23/85,-2.3,0.000138272,2.000023196,4.000005255,6.000000113,7.999998253,8.999998155,9.99999818,9.999998607,9.999998899,9.999999108
11/24/85,-1.4,0.000138111,2.000023121,4.000005206,6.000000077,7.999998224,8.999998133,9.999998163,9.999998593,9.999998889,9.9999991
11/25/85,-2.3,0.000138013,2.000023062,4.000005164,6.000000044,7.999998198,8.999998113,9.999998146,9.999998581,9.999998879,9.999999092
11/26/85,-4.7,0.000137853,2.000022987,4.000005116,6.000000008,7.999998169,8.999998091,9.999998129,9.999998567,9.999998868,9.999999083
11/27/85,-3.6,0.000137525,2.00002287,4.000005048,5.999999962,7.999998134,8.999998064,9.999998108,9.999998551,9.999998855,9.999999073
11/28/85,-3.2,0.000137274,2.000022772,4.000004989,5.99999992,7.999998101,8.99999804,9.999998089,9.999998537,9.999998844,9.999999063
11/29/85,-4.8,0.000137051,2.000022681,4.000004933,5.99999988,7.99999807,8.999998016,9.99999807,9.999998522,9.999998832,9.999999054
11/30/85,-3,0.000136716,2.000022563,4.000004865,5.999999833,7.999998034,8.99999799,9.999998049,9.999998506,9.99999882,9.999999044
12/1/85,-1.6,0.000136506,2.000022476,4.000004811,5.999999793,7.999998004,8.999997966,9.99999803,9.999998492,9.999998808,9.999999035
12/2/85,3,0.000136395,2.000022413,4.000004767,5.99999976,7.999997977,8.999997946,9.999998014,9.999998479,9.999998798,9.999999027
12/3/85,-6,0.000136604,2.00002243,4.00000476,5.999999747,7.999997963,8.999997934,9.999998004,9.999998472,9.999998792,9.999999022
12/4/85,-12.6,0.000136185,2.000022291,4.000004682,5.999999695,7.999997924,8.999997905,9.999997981,9.999998454,9.999998779,9.999999011
12/5/85,-8.4,0.000135306,2.000022036,4.000004553,5.999999614,7.999997866,8.999997863,9.999997949,9.99999843,9.999998759,9.999998995
12/6/85,-5.3,0.00013472,2.000021855,4.000004457,5.999999551,7.99999782,8.999997829,9.999997923,9.99999841,9.999998743,9.999998982
12/7/85,-7,0.00013435,2.000021727,4.000004385,5.999999502,7.999997783,8.999997802,9.999997901,9.999998393,9.99999873,9.999998971
12/8/85,-5.1,0.000133862,2.00002157,4.0000043,5.999999445,7.999997741,8.999997771,9.999997877,9.999998374,9.999998716,9.99999896
